"estimacion_id","descripcion","precio"
7655,"Bomper Trasero",5913.04
7655,"Seguros de Bomper trasero",0.00
7655,"Tolva de fadlón LH",0.00
7655,"Guias de bomper trasero LH",0.00
7655,"Reflector trasero  LH",0.00
7653,"Stop RH",0.00
7653,"Rejilla central de Bomper frontal",0.00
7650,"Evaluacion de guias de bomper frontal",0.00
7650,"seguros de moldura de fender del LH (3)",120.00
7650,"Seguros de Bomper frontal (6)",250.00
7649,"Bisagra de puerta delantera RH",2000.00
7649,"Empaque de puerta delantera RH",2500.00
7649,"Breque de puerta RH",3500.00
7649,"Puerta Delanteral RH",14300.00
7647,"Base de portaplaca",0.00
7647,"Seguros de Bomper frontal",0.00
7647,"Tapon de Remolque",0.00
7647,"Rejilla Inferior de bomper frontal",0.00
7647,"Cromo LH de bomper frontal",0.00
7646,"Muñequin  de rueda del. LH",0.00
7646,"llanta",3750.00
7646,"Terminal de direccion LH",0.00
7646,"Cinta decorativa de guardafango LH",180.00
7646,"Guia de guardafango LH",0.00
7645,"Soporte de amortiguador del RH",0.00
7645,"Muñequin del RH",0.00
7645,"llanta 225/65R17 (2)",0.00
7645,"rines #17 (3)",0.00
7645,"Guia de Bomper Frontal RH y LH",0.00
7645,"Retrovisor RH",0.00
7645,"Guardafango RH",0.00
7645,"Terminal del RH",0.00
7645,"Amortiguador del RH",0.00
7645,"Mordaza de caliper del RH",0.00
7645,"Muñon del RH",0.00
7645,"Balinera del RH",0.00
7645,"Bufa del RH",0.00
7645,"Seguros de fender del RH",0.00
7645,"Seguros de Bomper frontal",0.00
7645,"Esquinera de tolva de pescante tras LH",0.00
7645,"Lodera tras rh",0.00
7645,"Tijera del RH",0.00
7645,"Foco RH",0.00
7645,"Terminal de Barra Estabilizadora del Rh",0.00
7645,"Bomper frontal superior",0.00
7645,"Disco de frenos del RH",0.00
7645,"Guia bajo foco RH",0.00
7645,"Tolva plastica de Guardafango RH",0.00
7645,"Deposito de parabrisas",0.00
7645,"Motor de deposito de parabrisas",0.00
7645,"Bufa tras RH Y LH",0.00
7645,"Balinera tras RH Y LH",0.00
7645,"Fender tras LH",0.00
7645,"Fender del rh",0.00
7645,"Tolva inferior de motor",0.00
7645,"Caliper de frenos del rh",0.00
7645,"bomper frontal inferior",0.00
7645,"Seguros de tolva inf de motor",0.00
7645,"Sensor de ABS del RH",0.00
7645,"Punta int de flecha del RH",0.00
7644,"Grada Lateral LH",0.00
7644,"Reflector de Bomper trasero",0.00
7644,"Tubo de escape de silenciador hasta la salida",0.00
7644,"3 Patas de grada LH",0.00
7643,"Bomper frontal",7500.00
7643,"Stop LH",1900.00
7643,"Parrilla Frontal",3750.00
7642,"Guia de Bomper Frontal RH y LH",0.00
7642,"Seguros de parrilla frontal",0.00
7642,"Parrilla   Frontal",0.00
7642,"Tolva de Guardafango LH",0.00
7642,"Seguros de tolva de guardafango LH",0.00
7642,"Tapones de halogena RH Y LH",0.00
7642,"Tono",0.00
7642,"Chapa de Tono",0.00
7642,"Galon de coolant",0.00
7642,"Evaluacion partes internas",0.00
7642,"Seguros de Bomper frontal",0.00
7642,"Bomper frontal",0.00
7642,"Patas de Tono RH / LH",0.00
7642,"Refuerzo Frontal",0.00
7639,"2 Bulbo para luz de frenos",180.00
7639,"2 Amortiguadores  traseros",1950.00
7639,"1 Bmba auxiliar de frenos",750.00
7639,"2 discos delanteros",3000.00
7639,"4 Sellos de ruedas",1200.00
7639,"1 Bulbo de retroceso",1850.00
7639,"1 Blainera para centro de trasnmision",1650.00
7639,"2 Soportes de hule para radiador  de motor",450.00
7639,"1 Filtro de aceite",250.00
7639,"1 Compmemnto Bomba maestra de frenos",2829.13
7639,"1 Sello de cigüeñal trasero",360.00
7639,"3 Bnadas de motor",650.00
7639,"1 Soporte de caja central",950.00
7639,"Polea tensora de A/C",1500.00
7639,"8/4 Aceite de Motor",1100.00
7639,"4 Hules de Barra estabilizadora  Medias Lunas",550.00
7639,"12/4 de aceite de caja de diferencial",2520.00
7638,"Foco delantero Rh",0.00
7638,"Manguera superior de  Radiador",0.00
7638,"Seguro para varilla de tono",0.00
7638,"Bomper Frontal",0.00
7638,"Rejilla central  de bomper frontal",0.00
7638,"Parrilla   Frontal",0.00
7638,"Emblema fronta",0.00
7638,"Porta Placas Frontal",0.00
7638,"Filtro de A/C",0.00
7638,"Moldura inferior de bomper frontal",0.00
7638,"Radiador de Motor",0.00
7638,"Refuerzo superior de bomper Frontal",0.00
7638,"Refuerzo Inferior de bomper frontal",0.00
7638,"Guias de Focos  LH/RH",0.00
7638,"Soporte de cabina RH (1)",0.00
7638,"Tornillo para soporte de cabina Rh",0.00
7638,"Fan cloch de Motor",0.00
7638,"Tanque de reserva del radiador",0.00
7638,"Chapa de Tono",0.00
7638,"Condensador de A/C",0.00
7638,"Tolva de Radiador",0.00
7638,"Foco delantero Lh",0.00
7638,"Intercooler",0.00
7638,"Juego de Pitos",0.00
7638,"Ventiladora de A/C",0.00
7638,"Tono",0.00
7638,"** Total de Repuestos",77717.26
7638,"Banda de Alternador",0.00
7638,"Bomba de Agua",0.00
7638,"Guia de Bomper delantera Rh",0.00
7637,"Reflector de bomper  trasero LH",570.00
7637,"Seguros para Bomper trasero",350.00
7636,"Guia RH de bomper frontal",0.00
7636,"Seguros de tolva de guardafango RH",0.00
7636,"Tolva de guardafango RH",0.00
7636,"Guardafango RH",0.00
7635,"Modulo bolsa de aire",0.00
7635,"Juego de Cinturones",0.00
7635,"Sensor de impacto lateral LH",0.00
7635,"Cortina de Bolsa de aire lado LH",0.00
7635,"Puerta trasera LH",0.00
7635,"Seguros para Tapicerias de puertas -25",0.00
7635,"Juego de Bisagras de puerta trasera Lh",0.00
7635,"Juego de Pretensores",0.00
7635,"Cinta magnetica de timo",0.00
7635,"Cremayera puerta trasera LH",0.00
7634,"Rejilla central de  bomper frontal",0.00
7633,"Seguros de lodera",0.00
7633,"Refuerzo de Bomper trasero",0.00
7633,"Foam de Bomper trasero",0.00
7633,"Bomper Trasero Superior",0.00
7633,"Bomper trasero Inferior",0.00
7631,"Carcaza de Retrovisor delantero Rh",0.00
7631,"Terminal delantero RH",0.00
7631,"Muñequin delantero RH",0.00
7631,"Cobertor Inferior de retrovisor Rh",0.00
7631,"Puerta delantera  RH",0.00
7630,"Reflector trasero LH",0.00
7630,"Bomper Trasero",0.00
7630,"Moldura inf de bomper trasero",0.00
7630,"Stop LH",0.00
7630,"emblema central de compta tras Logo",0.00
7630,"emblema de compta tras ""Rav-4""",0.00
7630,"emblema de compta tras "" toyota""",0.00
7630,"Compuerta trasera",0.00
7630,"seguros de moldura de compta tras",0.00
7630,"Guia LH de Bomper trasero",0.00
7630,"Chapa de Compuerta trasera",0.00
7630,"Evaluacion partes internas",0.00
7630,"Moldura de compuerta trasera",0.00
7629,"Guia RH de  Bomper frontal",0.00
7629,"Parrilla Frontal Negra",0.00
7629,"Seguros Parrilla Frontal",0.00
7629,"Bomper frontal",0.00
7629,"Foco Lh delantero",0.00
7629,"Seguros tolva Superior de marco montaje",0.00
7629,"Seguros Bomper Frontal",0.00
7629,"** Total de Repuestos",28000.00
7628,"Guia de Bomper frontal   LH",0.00
7628,"Manecilla de puerta trasera LH",0.00
7628,"Seguros para Bomper Frontal",350.00
7628,"Manecilla de puerta  delantera LH",0.00
7628,"Tolva superior  de marco montaje frontal",1800.00
7628,"Foco delantero Lh",0.00
7628,"Guardafango  Delantero Lh",0.00
7626,"Sensor de Retroceso Lh",0.00
7626,"Bomper Trasero",0.00
7626,"Porta llantas Trasero",0.00
7626,"Aro para sensor LH",0.00
7626,"Base para Sensor de retroceso Lh",0.00
7626,"Seguros para Bomper trasero",0.00
7626,"Moldura superior de bomper  trasero",0.00
7624,"1 Tensor de banda para A/C",3000.00
7624,"1 Filtro de aceite",160.00
7624,"Brazo Loco",2500.00
7624,"2 Amortiguadores traseros",2000.00
7624,"4 Balineras de ruedas delantreas",2350.00
7624,"12/4 Aceite de caja y Diferencial",2650.00
7624,"1 Balinera de centro para la trasmicion",1800.00
7624,"1 Compresor de A/C",9500.00
7624,"Bomba Maestra de Frenos",5500.00
7624,"2 discos de frenos delanteros",2100.00
7624,"1 Filtro de combustible",250.00
7624,"3 Bandas de motor",818.26
7624,"2 soporte de motor",1100.00
7624,"2 rotulas inferiores delantera",2500.00
7624,"4 bujes de tijera Delantera sup.",1750.00
7624,"1 Bomba del Hidraulico",5500.00
7623,"Emblema Trasero",0.00
7623,"Seguros para Tapiceria de compuerta trasera",0.00
7620,"Overfender delantero Rh- Equivalente",0.00
7619,"Guardafango LH",0.00
7619,"Caja de fusibles",0.00
7619,"Manecilla puerta trasera LH",0.00
7619,"Tolva de marcomontaje frontal",0.00
7619,"Foco LH",0.00
7619,"Guia LH de Bomper frontal",0.00
7619,"Manecilla puerta delantera LH",0.00
7618,"chapa de compuerta trasera",0.00
7617,"Stop LH",0.00
7616,"Stop Trasero RH",0.00
7613,"Seguros de molduras de puertas LH",0.00
7613,"Molduras de puertas LH (2)",0.00
7613,"Cinta decorativa LH Costado",0.00
7612,"Faldon Lh",0.00
7612,"vidrio de faldon",0.00
7611,"evaluacion Direccion y rin tras RH",0.00
7611,"chapa de puerta tras rh",0.00
7611,"Seguros de Bomper trasero",0.00
7611,"Bomper Trasero",0.00
7609,"Retrovisor RH",0.00
7609,"Molura de Vidrio trasero ",0.00
7609,"Vidrio trasero   ",0.00
7609,"Moldura de vidrio frontal ",0.00
7609,"Vidrio frontal",0.00
7609,"Trabadores de  compuerta trasera  ",0.00
7609,"Stop LH  ",0.00
7609,"Stop RH",0.00
7609,"Patas de Bomper trasero   ",0.00
7609,"Cremallera de puerta delantera LH  ",0.00
7609,"Bomper trasero   ",0.00
7609,"Antena",0.00
7609,"Via de guardafango RH",0.00
7609,"Seguros de tolva plastica de guardafango LH  ",0.00
7609,"Tolva plastica de Guardafango LH  ",0.00
7609,"Extension de  Tolva plastica de guardafango LH",0.00
7609,"Guardafango LH ",0.00
7609,"Foco LH  ",0.00
7609,"Seguros de Bomper trasero   ",0.00
7609,"Extension de tolva de guardafango RH",0.00
7609,"2 Soportes de Motor",0.00
7609,"Sticker de DIMAX en faldon LH",0.00
7609,"Sticker de dimax en faldon RH",0.00
7609,"Duralainer",0.00
7609,"Punta de flecha trasera LH",0.00
7609,"Sello de Flecha trasera LH",0.00
7609,"Tijera superior delantera RH",0.00
7609,"Tornillo de soporte frontal de cabina",0.00
7609,"2 Hojas de resortes trasera RH",0.00
7609,"Soporte frontal de cabina",0.00
7609,"Liquido de Frenos",0.00
7609,"Manguera de frenos  delantera RH",0.00
7609,"Cobertor de Tono  ",0.00
7609,"Polea tensora de A/C",0.00
7609,"2 Bandas de Motor",0.00
7609,"Tolva de radiador",0.00
7609,"Moldura de Techo LH",0.00
7609,"Hules de soporte frontal de cabina",0.00
7609,"Tijera Superior delantera Lh",0.00
7609,"Radiador",0.00
7609,"***Total de repuestos",60782.60
7608,"Seguros de tolva de guardafango RH",0.00
7608,"Tolva de guardafango  rh",0.00
7608,"Extension RH de bomper frontal",0.00
7608,"Vidrio de puerta trasera RH",0.00
7608,"Emapque de puerta  trasero RH",0.00
7607,"Bomper trasero Superior",0.00
7607,"Bomper trasero Inferior",0.00
7607,"Reflector trasero Rh",0.00
7607,"Evaluacion de sensores de proximidad",0.00
7607,"Porta llanta trasero inferior",0.00
7607,"Refuerzo de Bomper trasero",0.00
7607,"Seguros de Bomper trasero",0.00
7607,"Cable de porta llanta trasero",0.00
7606,"Fan Cloch",0.00
7606,"1 Rin 316 # 15",0.00
7606,"1 Llanta DUNLOP GRANDTREK 205 R16-C 185/15 C",0.00
7606,"Muñequin delantero Rh",0.00
7606,"Ventiladora de A/C",0.00
7606,"Tolva Inferior de radiador",0.00
7606,"Ventiladora de Motor",0.00
7606,"Muñon delantero RH",0.00
7606,"** Total de Repuestos",95539.26
7606,"Terminal delantero RH",0.00
7606,"Bufa delantera RH",0.00
7606,"Balinera delantera RH",0.00
7606,"Tijera Superior Delantera RH",0.00
7606,"Amortiguador delantero rh",0.00
7606,"Polea de cigüeñal",0.00
7606,"Evaluacion de Carter",0.00
7606,"Coolan",0.00
7606,"Radiador",0.00
7606,"cremallera de direccion",0.00
7606,"Focos delanteros RH Y LH",0.00
7606,"Guias de  Bomper frontal Rh y Lh",0.00
7606,"Seguros para Tolva pLastica de Faldon Rh",0.00
7606,"Marco montaje frontal",0.00
7606,"2 bandas de motor Externas",0.00
7606,"Tuberia de Presion de A/C",0.00
7606,"Manguera de presion del hidrahulico",0.00
7606,"Tolva inferior de motor",0.00
7606,"Pechera de motor",0.00
7606,"Soporte de cabina  RH",0.00
7606,"Condensador",0.00
7606,"Punta de chasis rh",0.00
7606,"Chapa de Tono",0.00
7606,"Tolva Superior de parrilla Frontal",0.00
7606,"Emblema Frontal",0.00
7606,"Parrilla frontal- Negro",0.00
7606,"Tapones de Halogenas RH /LH",0.00
7606,"Rejilla central de  bomper frontal",0.00
7606,"Seguros de bomper frontal",0.00
7606,"Bomper frontal",0.00
7606,"Puente frontal de chasis",0.00
7606,"Tolva metalica RH",0.00
7606,"Compuerta trasera",0.00
7606,"Soporte de Cabina delantero LH",0.00
7606,"Patas de tono   RH/LH",0.00
7606,"Moldura inferior de Bomper trasero",0.00
7606,"Duralainer",0.00
7606,"Patas de bomper trasero",0.00
7606,"Bomper  trasero cromado",0.00
7606,"Manguera inferior de Radiador",0.00
7606,"Faldon RH",0.00
7606,"Tolva de condensador delantera RH",0.00
7606,"Seguros de Tolva Plastica de Guardafango RH",0.00
7606,"Tolva plastica de Guardafango RH",0.00
7606,"Guardafango RH",0.00
7606,"Lodera Delantera Rh",0.00
7606,"Refuerzo de Bomper Frontal",0.00
7606,"Tensor de banda externa de motor",0.00
7606,"Tolva de Radiador",0.00
7606,"Stop Trasero RH",0.00
7606,"Barra superior de Faldon RH",0.00
7605,"Orquilla de Embriague",0.00
7605,"Balinera de Collarin",0.00
7605,"Soporte de Orquilla",0.00
7605,,3200.00
7604,"2 Tambores Traseros",7800.00
7604,"Juego de parabrisas RH/LH",450.00
7604,"Bulbos para Vias Traseras",375.00
7604,"Juego de fricciones Traseras",1850.00
7604,"Terminal de Direccion Lh",1050.00
7604,"Muñequin de rueda delantera Lh",1100.00
7604,"Filtro de aire de motor",1495.00
7604,"Juego de Fricciones Delanteras",1650.00
7603,"Guias de Focos  LH/RH",900.00
7602,"Soporte de amortiguador  delantero LH",0.00
7602,"Coolan",0.00
7602,"Seguros de Tolva de condensador LH",0.00
7602,"Seguros de parrilla frontal",0.00
7602,"Base de  parrilla en bomper frontal",0.00
7602,"Cobertor plastico de porta placa",0.00
7602,"Radiador",0.00
7602,"Condensador  de A/C",0.00
7602,"Ductos de entrada de caja de resonancia",0.00
7602,"Amortiguador delantero LH",0.00
7602,"Caja de Resonancia de depurador",0.00
7602,"Bufa delantera LH",0.00
7602,"Balinera de rueda  centro de transmicion trasero",0.00
7602,"Muñon delantero LH",0.00
7602,"Tijera inferior delantera LH",0.00
7602,"Muñequin delantero LH",0.00
7602,"** Total de Repuestos",67525.20
7602,"Ventiladora de Motor",0.00
7602,"Foco RH",0.00
7602,"Bomper frontal  inferior",0.00
7602,"Bomper frontal superior",0.00
7602,"Refuerzo de Bomper Frontal",0.00
7602,"Parrilla frontal",0.00
7602,"Seguros e parrilla frontal",0.00
7602,"Cromos de parrilla frontal",0.00
7602,"Foco LH",0.00
7602,"Tolva de condensador LH",0.00
7602,"Guia de foco RH",0.00
7602,"Evaluacion de bateria de motor",0.00
7602,"Guia LH de bomper frontal",0.00
7602,"Guardafango LH",0.00
7602,"Tolva de  guardafango LH",0.00
7602,"Seguros de tolva de guardafango LH",0.00
7602,"Chapa de Tono",0.00
7602,"Pata de tono   RH/LH",0.00
7602,"Marco Montaje frontal l",0.00
7602,"Depurador de Aire de Motor",0.00
7602,"Guia de foco LH",0.00
7602,"Terminal delantero LH",0.00
7599,"Parrilla frontal",1100.00
7599,"Bulbos de foco LH",250.00
7599,"Seguros de tolva de guardafango LH",350.00
7599,"Via de  guardafango LH",950.00
7599,"Tolva de guardafango LH",950.00
7599,"Guia LH de Bomper frontal",850.00
7599,"Tolva inferior de bomper frontal",2170.00
7599,"Seguros de Parrilla frontal",350.00
7599,"Guardafango LH",1750.00
7599,"Foco LH",2300.00
7599,"Seguros de Bomper frontal",350.00
7599,"Bomper frontal",2550.00
7599,"Rejilla  LH de Parrilla frontal",2550.00
7598,"1 Galon de Coolant",80.75
7598,"Vidrio Frontal",2280.00
7598,"Cromo de parrilla frontal RH",2660.00
7598,"Pata de Tono RH y LH",1995.00
7598,"Refuerzo de Parrilla Frontal",1805.00
7598,"Emblema Frontal",522.50
7597,"Guia de  Bomper trasero",0.00
7597,"Tapadera de Combustible",0.00
7597,"Llavin de  compuerta trasera",0.00
7597,"Bomper trasero",0.00
7597,"Stop RH",0.00
7596,"Retrovisor LH",0.00
7595,"Guia de guardafango RH",0.00
7591,"Rejilla cnetral de bomper frontal",0.00
7591,"Seguros de bomper frontal",0.00
7590,"Seguros para protector de calor tono",0.00
7590,"Seguros para Bomper Frontal",0.00
7590,"Foco Delantero Lh",0.00
7590,"Manecilla de puerta delantera Rh",0.00
7590,"Stop RH",0.00
7590,"Guia de Bomper Lh",0.00
7590,"Vidrio trasero",0.00
7590,"Reflector trasero",0.00
7589,"Fender delantero RH",0.00
7589,"Cable de abridor",0.00
7589,"Fender delantero LH",0.00
7589,"Trabadores de Tono -2",0.00
7589,"Molduras de rejilla central de halogena LH",0.00
7589,"Rejilla de bomper frontal Rh",0.00
7589,"Rejilla de bomper frontal LH",0.00
7589,"Halogena RH",0.00
7589,"Halogena LH",0.00
7589,"Foco RH",0.00
7589,"Bomper delantero Superior",0.00
7589,"Pierna delantera RH  Plastica",0.00
7589,"Rejilla de bomper frontal",0.00
7589,"Aros de sensores de estacionamiento",0.00
7589,"Sensores de estacionamiento Frontales 4",0.00
7589,"Rejilla inferior de bomper frontal",0.00
7589,"Rejilla Superior de Bomper Frontal",0.00
7589,"Rejilla central de bomper frontal",0.00
7589,"Moldura de rejilla central de halogena RH",0.00
7589,"Ductos de aire RH de bomper frontal",0.00
7589,"Ductos de aire LH de bomper frontal",0.00
7589,"Soporte interior de foco LH",0.00
7589,"Soporte interior de foco RH",0.00
7589,"Foco LH",0.00
7589,"Moldura lateral RH de bomper frontal",0.00
7589,"Rosiadores de focos RH/LH",0.00
7589,"Tolva central de Motor",0.00
7589,"Tolva frontal de radiador",0.00
7589,"Tolva central de Bomper frontal",0.00
7589,"Marco Montaje lateral RH/LH",0.00
7589,"Seguros de Bomper frontal",0.00
7589,"Marco Montaje frontal Plastico",0.00
7589,"Chapas de tono -2",0.00
7589,"Tono",0.00
7589,"Guardafango RH",0.00
7589,"Bomper delantero Inferior",0.00
7589,"Moldura lateral LH Bomper frontal",0.00
7589,"Marco Montaje Central",0.00
7589,"Tapa Frontal  de entrada de aire de Depurador",0.00
7589,"Marco de radiador",0.00
7589,"Condensador plastico",0.00
7589,"Radiador",0.00
7589,"Condensador",0.00
7589,"Ventiladora",0.00
7589,"Parrillas Frontales 2",0.00
7589,"Emblema Frontal",0.00
7589,"Abridor de Seguro de tono",0.00
7589,"Pierna delantera LH Plastica",0.00
7589,"Guardafango LH",0.00
7589,"Seguros de parrillas",0.00
7589,"Bases de rociadores",0.00
7589,"Tapones de rosiadores RH/LH",0.00
7589,"Motores de rosiadores RH/LH",0.00
7589,"Evaluacion de intercooler",0.00
7589,"** Total de Repuestos",182620.30
7589,"Patas de tono   RH/LH",0.00
7588,"Seguros de Moldura de Pta Delantera RH",0.00
7588,"Moldura de puerta trasera RH",0.00
7588,"Seguros de moldura de pta tras RH",0.00
7586,"Chapa de Tono",0.00
7586,"Bulbo de halogena H11",0.00
7586,"Tolva sup de marco de montaje",0.00
7586,"Extension de puente de chapa RH Y LH",0.00
7586,"Puente de chapa",0.00
7586,"Cable de Tono",0.00
7586,"Empaque de tono",0.00
7586,"Coello de deposito de parabrisas",0.00
7586,"Tono",0.00
7586,"Bateria",0.00
7586,"Bulbo de foco H4",0.00
7586,"Foco RH y LH",0.00
7586,"Emblema Frontal",0.00
7586,"1 Galon de Coolant",0.00
7586,"Parrilla Frontal",0.00
7586,"Patas de tono   RH/LH",0.00
7586,"Manguera de A/C",0.00
7586,"Tolvas de guardafango (2)",0.00
7586,"Seguros de tolva de guardafango RH Y LH",0.00
7586,"Guardafango RH",0.00
7586,"Soportes de parrilla frontal RH Y LH",0.00
7586,"Radiador",0.00
7586,"Condensador",0.00
7586,"Ventiladoras",0.00
7586,"Rejilla central de  bomper frontal",0.00
7586,"Sensor de Oxigeno Primario",0.00
7586,"Tapon de remolque bomper frontal",0.00
7586,"Tuberia de A/C (2)",0.00
7586,"Caja del Depurador",0.00
7586,"Caja de Resonancia",0.00
7586,"Varilla de Aceite",0.00
7586,"Marco de Bateria",0.00
7586,"Base de marco de Bateria",0.00
7586,"Juego de Pitos",0.00
7586,"Foam de Bomper frontal",0.00
7586,"Deposito de coolant",0.00
7586,"Emblema central de compuerta tras",0.00
7586,"Bomper frontal",0.00
7586,"Refuerzo Frontal",0.00
7586,"Bomper Trasero",0.00
7586,"patas de compuerta trasera",0.00
7586,"Chapa de Baul",0.00
7586,"recibidor de chapa de baul",0.00
7586,"Stop RH",0.00
7586,"Refuerzo trasero",0.00
7586,"emblemas de compuerta "" suzuki""",0.00
7586,"emblemas de compuerta "" Dzire""",0.00
7586,"Marco de montaje frontal completo",0.00
7586,"cromo de compuerta de baul",0.00
7586,"Guia RH de bomper frontal",0.00
7586,"Compuerta de Baúl",0.00
7585,"Bomper frontal",0.00
7585,"Rejilla cde bomper RH Y LH",0.00
7585,"Foam de bomper frontal",0.00
7585,"Foco RH",0.00
7585,"Seguros de Bomper frontal",0.00
7585,"Parrilla Frontal",0.00
7585,"Defensa Frontal",0.00
7585,"Porta placa Frontal",0.00
7585,"Seguros de parrilla frontal",0.00
7585,"Cromo de Defensa Frontal",0.00
7585,"Base de Defensa Frontal",14750.00
7585,"Franja de adorno LH de guardafango",0.00
7585,"Tapones de defensa frontal RH Y LH",0.00
7585,"Halogenas RH",3600.00
7585,"Evaluacion partes internas",0.00
7585,"Guia RH Y LH  bomper frontal",0.00
7585,"Moldura central de defensa frontal",0.00
7582,"Tolva de Guardafango LH",0.00
7582,"Bomper frontal",0.00
7582,"Seguros de bomper frontal",0.00
7582,"Cromo de parrilla frontal",0.00
7582,"Caja de Resonancia",0.00
7582,"1 Llanta  185/15 C",0.00
7582,"Seguros de tolva de guardafango   lh",0.00
7582,"Soporte de cabina LH",0.00
7582,"Emblema frontal",0.00
7581,"Ducto de entrada  depurador",0.00
7581,"Parrilla Frontal",0.00
7581,"Emblema Frontal",0.00
7581,"Tolva sup de marco de montaje",0.00
7581,"Condensador",0.00
7581,"Chapa de Tono",0.00
7581,"Foco RH y LH",0.00
7581,"Bulbo de Foco RH y LH",0.00
7581,"evaluacion ventiladoras",0.00
7581,"Tolva de Radiador",0.00
7581,"Radiador",0.00
7581,"Deposito del hidraulico",0.00
7581,"Caja de depurador completa",0.00
7581,"tolva de guardafango rh y lh",0.00
7581,"seguros de tolva de guarda RH Y LH",0.00
7581,"Juego de Pitos",0.00
7581,"Base de Parrilla frontal",0.00
7581,"Rejilla central de  bomper frontal",0.00
7581,"Refuerzo Frontal",0.00
7581,"Seguros de Bomper frontal",0.00
7581,"Bomper frontal",0.00
7581,"guia RH Y LH de bomper frontal",0.00
7581,"Patas de tono   RH/LH",0.00
7581,"Tono",0.00
7581,"Deposito de coolant",0.00
7581,"Base de Bateria",0.00
7580,"Cremallera de puerta Trasera rh",0.00
7579,"Tono",0.00
7579,"Patas de tono",0.00
7579,"Bomper frontal",0.00
7579,"Extension de Fender LH",0.00
7579,"Foco LH",0.00
7579,"Fender delantero LH",0.00
7579,"Guardafango LH",0.00
7579,"Guia LH de Bomper frontal",0.00
7578,"Seguros de bomper trasero",300.00
7578,"Tolva de Bomper trasero",4700.00
7577,"Puerta trasera Lh",0.00
7577,"Breque de Puerta Delantera LH",0.00
7577,"Bisagras de puerta delantera RH",0.00
7577,"Bisagras de puerta Delantera  LH",0.00
7577,"Cañuela de puerta delantera Lh",0.00
7577,"Moldura de puerta delantera Lh",0.00
7577,"Molduras de puertas del y tras LH",0.00
7577,"Retrovisor delantero Rh - Lh",0.00
7577,"Vidrio de Puerta  Del. LH",0.00
7577,"Tono",0.00
7577,"Puerta delantera Rh y Lh",0.00
7577,"Guarda fango LH y Rh",0.00
7577,"Patas de tono   RH/LH",0.00
7576,"Guia LH de guardafango",0.00
7576,"Bomper frontal",0.00
7576,"Guardafango LH",0.00
7576,"Foco LH",0.00
7576,"Guia LH de Foco",0.00
7576,"Halogena LH",0.00
7576,"Parrilla frontal",0.00
7576,"Seguros de parrilla frontal",0.00
7576,"Tolva de Guardafango LH",0.00
7576,"Seguros de bomper frontal",0.00
7576,"Base de Parrilla frontal",0.00
7576,"Bulbos de foco LH",0.00
7576,"Seguros de tolva de guardafango LH",0.00
7576,"Evaluacion de Refuerzo Frontal",0.00
7576,"Tolva Central de Bomper Frontal",0.00
7576,"Seguros de  Parrilla frontal",0.00
7576,"Patas de tono   RH/LH",0.00
7576,"Evaluacion de marco montaje frontal",0.00
7575,"Bomper Trasero",0.00
7574,"intecooler",11500.00
7574,"Foco RH",8200.00
7574,"2 soporte varilla tono",3000.00
7574,"retenedor bumper LH",2700.00
7574,"emblema parrilla radiador",4000.00
7574,"tolva guardafango del LH",4500.00
7574,"tanque radiador",2500.00
7574,"tapadera carter",4600.00
7574,"2 extencion bumper frontal",3200.00
7574,"Parrilla Frontal Cromada",8620.00
7574,"Tono",10500.00
7574,"3 rejilla bomper",15675.00
7574,"tolva radiador RH",2500.00
7574,"moldura tono",3000.00
7574,"Depurador aire",8500.00
7574,"Guardafango RH",8500.00
7574,"2 pito tono",1870.00
7574,"chapa tono",1500.00
7574,"bumper delantero negro",10500.00
7574,"soporte de marcomontaje",2500.00
7574,"base parrilla",7950.00
7574,"20 Clip parrilla seguros",6000.00
7574,"marco montaje radiador",7500.00
7574,"Base bomper frontal",6500.00
7572,"Foco LH",0.00
7572,"Tornillo de soporte frontal de cabina delantero LH",0.00
7572,"Seguros de bomper frontal",0.00
7572,"Retrovisor RH",0.00
7572,"Bomper delantero",0.00
7572,"Tapadera de halogena LH",0.00
7570,"Rejilla RH de Bomper Frontal",0.00
7570,"Rejilla central de  bomper frontal",0.00
7570,"Seguros de parrilla frontal",0.00
7570,"Tolva Inferior de  Bomper  frontal",7826.09
7570,"Tolva de Bomper Frontal",0.00
7570,"Base de Bomper Frontal",6521.74
7569,"Columna de timon",0.00
7569,"Juego de escobillas",0.00
7569,"Motor de Parabrisas",0.00
7569,"Brazos internos de limpia parabrisas",0.00
7569,"Brazos externos de parabrisas",0.00
7569,"Esquinera de tolva de parab RH Y LH",0.00
7569,"Foam de bomepr frontal",0.00
7569,"Volante de direccion completo",0.00
7569,"Sensores de impacto frontal",0.00
7569,"Modulo Central de Bolsas de aire",0.00
7569,"Botagua de pta del LH",0.00
7569,"Seguros de lodera de LH",0.00
7569,"seguros  de bomper  frontal",0.00
7569,"Tolva de Parabrisas",0.00
7569,"Rotula del LH",0.00
7569,"Base de caja de porta fúsibles",0.00
7569,"Caja de porta fusible",0.00
7569,"Control manual de aceleracion",0.00
7569,"Control electrico de aceleracion",0.00
7569,"Ventiladora de  Motor",0.00
7569,"Condensador",0.00
7569,"Radiador",0.00
7569,"Visera del LH",0.00
7569,"Bateria",0.00
7569,"Tapiceria inferior de paral de lh",0.00
7569,"Manguera de frenos del LH",0.00
7569,"Retrovisor Lh",0.00
